"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.drupal.com/product/web-content-management","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","What is Drupal? | Drupal for Web Content Management","51","489","Drupal is a free, open-source web content management platform for content, community and commerce. Drupal powers some of the busiest sites on the web including WhiteHouse.gov, Stanford University, Warner Music Group and teslamotors.com.","236","1533","","0","Drupal for Web Content Management","33","Drupal for Web Content Management","33","Mega Menu","9","Real World Results","18","","","","http://www.drupal.com/product/web-content-management","","","","","52502","1408","18.363","2","","62","59","100.000","25","17","","","","","","","bf4598ed4f443dfdc2baa1d6dd599fa","0.157","Sun, 19 Jul 2020 11:50:31 GMT","","","https://www.drupal.com/product/web-content-management"
"https://www.drupal.com/feature/multilingual","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Multilingual | Drupal.com","25","219","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Multilingual","12","","0","Mega Menu","9","Drupal: The Multilingual Platform","33","","","","http://www.drupal.com/feature/multilingual","","","","","36203","689","13.550","2","","62","59","100.000","19","17","","","","","","","bec1b50d6a7106139df18fc0a7f5640f","0.185","Sun, 19 Jul 2020 02:51:03 GMT","","","https://www.drupal.com/feature/multilingual"
"https://www.drupal.com/get-started-with-drupal","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Get started with Drupal | Drupal.com","36","320","Get started with Drupal for business by matching your needs to the features and benefits Drupal has to offer.","109","672","","0","Get started with Drupal","23","","0","Mega Menu","9","Marketers & business leaders","28","","","","http://www.drupal.com/get-started-with-drupal","","","","","34427","706","14.011","2","","64","59","100.000","20","17","","","","","","","41acb838198f6ca424bae7e61edbd06b","0.165","Sun, 19 Jul 2020 03:00:46 GMT","","","https://www.drupal.com/get-started-with-drupal"
"https://www.drupal.com/feature/content-as-a-service","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Content as a Service | Drupal.com","33","301","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Content as a Service","20","","0","Mega Menu","9","Deliver Richer Digital Experiences","34","","","","http://www.drupal.com/feature/content-as-a-service","","","","","37624","722","13.172","2","","62","59","100.000","19","17","","","","","","","3eb18eb9b331a2f1eb2dc1ac197ec01c","0.194","Sun, 19 Jul 2020 03:02:00 GMT","","","https://www.drupal.com/feature/content-as-a-service"
"https://www.drupal.com/product/commerce","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Drupal for Commerce | Drupal.com","32","307","Create compelling content-driven commerce experiences that engage audiences and help convert more browsers into buyers.","119","778","","0","Drupal for Commerce","19","Drupal for Commerce","19","Mega Menu","9","Real World Results","18","","","","http://www.drupal.com/product/commerce","","","","","48046","1106","16.079","2","","62","59","100.000","21","18","","","","","","","188091aab14c818e68ab680ec0d0b9f4","0.165","Sun, 19 Jul 2020 10:26:37 GMT","","","https://www.drupal.com/product/commerce"
"https://www.drupal.com/showcases","text/html; charset=UTF-8","200","OK","Indexable","","Who Uses Drupal? | Drupal.com","29","287","See what industries are using Drupal for enterprise experiences. We have Drupal examples in financial services, high tech, higher education and more.","149","935","","0","Who Uses Drupal?","16","","0","Mega Menu","9","","0","","","","","","","","","57645","405","5.511","2","100","63","59","100.000","53","47","","","","","","","b10e88c5906702be6cbfffe1a6838daa","0.164","Sun, 19 Jul 2020 02:09:45 GMT","","","https://www.drupal.com/showcases"
"https://www.drupal.com/case-study/economist-espresso-app-drupal","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","The Economist’s Espresso news app | Drupal.com","46","443","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","The Economist’s Espresso news app","33","","0","Mega Menu","9","The Challenge","13","","","","http://www.drupal.com/case-study/economist-espresso-app-drupal","","","","","86090","2552","19.038","2","","97","59","100.000","51","46","","","","","","","505e046864e588b0f64794c1d2bb5e8a","0.207","Sun, 19 Jul 2020 06:03:54 GMT","","","https://www.drupal.com/case-study/economist-espresso-app-drupal"
"https://www.drupal.com/contact/trademark","text/html; charset=UTF-8","200","OK","Indexable","","Drupal Trademark Inquiries | Drupal.com","39","359","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Drupal Trademark Inquiries","26","","0","Mega Menu","9","","0","","","","","","","","","34827","346","7.295","3","14","5","3","5.080","22","18","","","","","","","138615c25b980da7ec7850d16e7a9ef0","0.103","Sun, 19 Jul 2020 15:06:11 GMT","","","https://www.drupal.com/contact/trademark"
"https://www.drupal.com/filter/tips","text/html; charset=UTF-8","200","OK","Indexable","","Compose tips | Drupal.com","25","239","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Compose tips","12","","0","Mega Menu","9","Text Formats","12","","","","","","","","","38054","755","13.555","3","1","3","2","3.390","20","19","","","","","","","13608ff92f897a9f7b086cc10c29a921","0.095","Sun, 19 Jul 2020 17:08:21 GMT","","","https://www.drupal.com/filter/tips"
"https://www.drupal.com/case-study/fiji-travel","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Tourism Fiji Drives Record Visits With Help of Drupal | Drupal.com","66","585","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Tourism Fiji Drives Record Visits With Help of Drupal","53","","0","Mega Menu","9","Summary","7","","","","http://www.drupal.com/case-study/fiji-travel","","","","","89609","2929","21.333","3","","37","33","55.930","51","46","","","","","","","329002171b74542ec4d7743a6ed3fd41","0.091","Sun, 19 Jul 2020 17:12:17 GMT","","","https://www.drupal.com/case-study/fiji-travel"
"https://www.drupal.com/trademark/apply","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Apply for a license | Drupal.com","32","279","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Apply for a license","19","","0","Mega Menu","9","","0","","","","http://www.drupal.com/trademark/apply","","","","","30668","443","9.933","3","","3","2","3.390","20","18","","","","","","","c45dc3fb8bb670a5dc3b20ba5f7ea78","0.103","Sun, 19 Jul 2020 07:46:15 GMT","","","https://www.drupal.com/trademark/apply"
"https://www.drupal.com/trademark/changelog","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","View policy changes | Drupal.com","32","297","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","View policy changes","19","","0","Mega Menu","9","","0","","","","http://www.drupal.com/trademark/changelog","","","","","30107","353","8.437","3","","3","2","3.390","19","18","","","","","","","b699b5fec5eb87789effee1161f89209","0.092","Mon, 20 Jul 2020 08:47:46 GMT","","","https://www.drupal.com/trademark/changelog"
"https://www.drupal.com/trademark/report-violation","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Report a violation | Drupal.com","31","271","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Report a violation","18","","0","Mega Menu","9","","0","","","","http://www.drupal.com/trademark/report-violation","","","","","30150","347","8.336","3","","3","2","3.390","20","18","","","","","","","a84ba9529cae2faf6380dc350d2e00ad","0.111","Sun, 19 Jul 2020 06:03:57 GMT","","","https://www.drupal.com/trademark/report-violation"
"https://www.drupal.com/trademark/download","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Download the policy | Drupal.com","32","295","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Download the policy","19","","0","Mega Menu","9","","0","","","","http://www.drupal.com/trademark/download","","","","","30084","351","8.394","3","","3","2","3.390","19","18","","","","","","","ac8991ba756c2163a758720943df5ed8","0.106","Sun, 19 Jul 2020 07:46:19 GMT","","","https://www.drupal.com/trademark/download"
"https://www.drupal.com/case-study/timex","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Timex: Drupal keeps a Great Digital Shopping Experience Ticking | Drupal.com","76","696","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Timex: Drupal keeps a Great Digital Shopping Experience Ticking","63","","0","Mega Menu","9","Fast and flexible","17","","","","http://www.drupal.com/case-study/timex","","","","","87973","2748","20.286","3","","37","33","55.930","51","46","","","","","","","866cbff26ae466ef2d6f3b6bcf49b65f","0.133","Sun, 19 Jul 2020 06:35:25 GMT","","","https://www.drupal.com/case-study/timex"
"https://www.drupal.com/showcases?page=2","text/html; charset=UTF-8","200","OK","Indexable","","Who Uses Drupal? | Drupal.com","29","287","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Who Uses Drupal?","16","","0","Mega Menu","9","McKesson Oncology","17","","","","","","","","","55940","454","6.558","3","27","11","7","11.860","30","23","","","","","","","f1e9bfca0bf3c8c9fab1c843be12d320","0.084","Sun, 19 Jul 2020 14:53:42 GMT","","","https://www.drupal.com/showcases?page=2"
"https://www.drupal.com/showcases?page=1","text/html; charset=UTF-8","200","OK","Indexable","","Who Uses Drupal? | Drupal.com","29","287","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Who Uses Drupal?","16","","0","Mega Menu","9","Princess Cruises","16","","","","","","","","","55577","454","6.538","3","27","12","7","11.860","30","23","","","","","","","5c0b03c40ed4f17c5136c29bbed9432a","0.179","Mon, 20 Jul 2020 23:23:13 GMT","","","https://www.drupal.com/showcases?page=1"
"https://www.drupal.com/showcases?page=0","text/html; charset=UTF-8","200","OK","Indexable","","Who Uses Drupal? | Drupal.com","29","287","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Who Uses Drupal?","16","","0","Mega Menu","9","","0","","","","","","","","","57650","405","5.510","3","31","15","7","11.860","53","47","","","","","","","2825bb888f3ab8c1ffcddeacbee7ff70","0.163","Sun, 19 Jul 2020 15:23:49 GMT","","","https://www.drupal.com/showcases?page=0"
"https://www.drupal.com/case-study/avio","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","AVIO Consulting, An Interactive Experience | Drupal.com","55","498","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","AVIO Consulting, An Interactive Experience","42","","0","Mega Menu","9","More Case Studies","17","","","","http://www.drupal.com/case-study/avio","","","","","89378","2779","20.698","3","","36","32","54.240","52","47","","","","","","","83f60e9aa82b704be133c827b31571ae","0.099","Sun, 19 Jul 2020 16:13:56 GMT","","","https://www.drupal.com/case-study/avio"
"https://www.drupal.com/case-study/savant","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Drupal Enables Savant to Elevate the Everyday | Drupal.com","58","534","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Drupal Enables Savant to Elevate the Everyday","45","","0","Mega Menu","9","Background","10","","","","http://www.drupal.com/case-study/savant","","","","","86980","2700","20.179","3","","36","32","54.240","51","46","","","","","","","9455c16ae3c7ac1fe84a30d2b98a00f0","0.118","Sun, 19 Jul 2020 16:13:20 GMT","","","https://www.drupal.com/case-study/savant"
"https://www.drupal.com/case-study/rush-university-medical-center","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Rush University Medical Center | Drupal.com","43","397","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Rush University Medical Center","30","","0","Mega Menu","9","The Challenge","13","","","","http://www.drupal.com/case-study/rush-university-medical-center","","","","","86234","2441","18.793","3","","36","32","54.240","51","46","","","","","","","49166fce19ec3849a582e04452ee1897","0.228","Sun, 19 Jul 2020 18:15:14 GMT","","","https://www.drupal.com/case-study/rush-university-medical-center"
"https://www.drupal.com/showcases?page=5","text/html; charset=UTF-8","200","OK","Indexable","","Who Uses Drupal? | Drupal.com","29","287","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Who Uses Drupal?","16","","0","Mega Menu","9","Olympus Medical","15","","","","","","","","","38720","369","7.773","3","27","16","7","11.860","28","23","","","","","","","b98cb6175be0a3001024cefacb016f02","0.454","Sun, 19 Jul 2020 14:17:49 GMT","","","https://www.drupal.com/showcases?page=5"
"https://www.drupal.com/showcases?page=3","text/html; charset=UTF-8","200","OK","Indexable","","Who Uses Drupal? | Drupal.com","29","287","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Who Uses Drupal?","16","","0","Mega Menu","9","Guardian Financial","18","","","","","","","","","55346","454","6.576","3","27","11","7","11.860","31","24","","","","","","","789b79262810fcd63d99354de2b260ff","0.270","Mon, 20 Jul 2020 07:10:07 GMT","","","https://www.drupal.com/showcases?page=3"
"https://www.drupal.com/case-study/myrevera","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","MyRevera Delivers New User Experience | Drupal.com","50","481","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","MyRevera Delivers New User Experience","37","","0","Mega Menu","9","Acquia Cloud Speeds Information Delivery","40","","","","http://www.drupal.com/case-study/myrevera","","","","","88356","2840","21.170","3","","36","32","54.240","51","46","","","","","","","a6ff7fd47d91b43540484be71afe9860","0.111","Sun, 19 Jul 2020 17:43:07 GMT","","","https://www.drupal.com/case-study/myrevera"
"https://www.drupal.com/case-study/procomun","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Procomún - Educational resources | Drupal.com","45","422","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Procomún - Educational resources","32","","0","Mega Menu","9","The Challenge","13","","","","http://www.drupal.com/case-study/procomun","","","","","84947","2345","18.100","3","","36","32","54.240","51","46","","","","","","","926e007ddc746fc014e2cd848e9586c","0.113","Sun, 19 Jul 2020 16:12:28 GMT","","","https://www.drupal.com/case-study/procomun"
"https://www.drupal.com/case-study/colorado-general-assembly","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Drupal Site Helps Citizens Connect with Government | Drupal.com","63","584","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Drupal Site Helps Citizens Connect with Government","50","","0","Mega Menu","9","Efficiency","10","","","","http://www.drupal.com/case-study/colorado-general-assembly","","","","","84825","2350","18.197","3","","36","32","54.240","51","46","","","","","","","7293f46ef5b847f267345e25bf83092f","0.239","Sun, 19 Jul 2020 16:13:49 GMT","","","https://www.drupal.com/case-study/colorado-general-assembly"
"https://www.drupal.com/case-study/boreal-mountain-resort","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Headless Drupal Development Helps Skiers Find Resort Information Quickly | Drupal.com","85","787","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Headless Drupal Development Helps Skiers Find Resort Information Quickly","72","","0","Mega Menu","9","Why Headless Drupal?","20","","","","http://www.drupal.com/case-study/boreal-mountain-resort","","","","","86138","2518","19.009","3","","36","32","54.240","51","46","","","","","","","dee7b912d81bc99c3fadbeedfa23f5b9","0.199","Sun, 19 Jul 2020 16:35:31 GMT","","","https://www.drupal.com/case-study/boreal-mountain-resort"
"https://www.drupal.com/case-study/manhattan-associates","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Manhattan Associates Leads the Way with Drupal 8 | Drupal.com","61","571","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Manhattan Associates Leads the Way with Drupal 8","48","","0","Mega Menu","9","Background","10","","","","http://www.drupal.com/case-study/manhattan-associates","","","","","83801","2169","17.153","3","","36","32","54.240","51","46","","","","","","","3c64d2a59f7f8e33cbcac20f153adb46","0.258","Sun, 19 Jul 2020 16:13:42 GMT","","","https://www.drupal.com/case-study/manhattan-associates"
"https://www.drupal.com/case-study/state-revenue-office-australia","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","State Revenue Office of Victoria Australia | Drupal.com","55","479","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","State Revenue Office of Victoria Australia","42","","0","Mega Menu","9","Facts & Figures","15","","","","http://www.drupal.com/case-study/state-revenue-office-australia","","","","","85428","2404","18.257","3","","36","32","54.240","51","46","","","","","","","47dd5c9569c678fda259c3750a083995","0.361","Sun, 19 Jul 2020 16:12:50 GMT","","","https://www.drupal.com/case-study/state-revenue-office-australia"
"https://www.drupal.com/case-study/umn-university-minnesota","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Building an Efficient, Simplified Enterprise Web Platform for the University of Minnesota | Drupal.com","102","886","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Building an Efficient, Simplified Enterprise Web Platform for the University of Minnesota","89","","0","Mega Menu","9","Change Required to make Change Easier","37","","","","http://www.drupal.com/case-study/umn-university-minnesota","","","","","89277","2836","20.930","3","","36","32","54.240","51","46","","","","","","","2c93d2971f72e88bd7101295781e1664","0.240","Sun, 19 Jul 2020 18:00:54 GMT","","","https://www.drupal.com/case-study/umn-university-minnesota"
"https://www.drupal.com/case-study/greenpeace-greenwire","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Greenpeace uses Drupal to Empower, Grow Volunteering | Drupal.com","65","622","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Greenpeace uses Drupal to Empower, Grow Volunteering","52","","0","Mega Menu","9","Drupal enables global grassroots activism","41","","","","http://www.drupal.com/case-study/greenpeace-greenwire","","","","","91001","3151","22.747","3","","36","32","54.240","51","46","","","","","","","47854f51a164910438283c5769a4ac75","0.261","Sun, 19 Jul 2020 13:56:39 GMT","","","https://www.drupal.com/case-study/greenpeace-greenwire"
"https://www.drupal.com/case-study/sevilla-fc","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Sevilla FC: A brand that never stops growing | Drupal.com","57","509","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Sevilla FC: A brand that never stops growing","44","","0","Mega Menu","9","The Challenge","13","","","","http://www.drupal.com/case-study/sevilla-fc","","","","","96009","4045","27.028","3","","36","32","54.240","51","46","","","","","","","ac08484fe442534b2aea598c2ec104d5","0.200","Sun, 19 Jul 2020 05:18:59 GMT","","","https://www.drupal.com/case-study/sevilla-fc"
"https://www.drupal.com/showcases?page=4","text/html; charset=UTF-8","200","OK","Indexable","","Who Uses Drupal? | Drupal.com","29","287","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Who Uses Drupal?","16","","0","Mega Menu","9","Pinterest","9","","","","","","","","","55075","464","6.714","3","27","11","7","11.860","30","23","","","","","","","34a33cb2e59fcfa183f720913cd9900e","0.279","Sun, 19 Jul 2020 02:22:56 GMT","","","https://www.drupal.com/showcases?page=4"
"https://www.drupal.com/case-study/care-international-uk","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Care International UKi | Drupal.com","35","312","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Care International UKi","22","","0","Mega Menu","9","Background: New user pathways","29","","","","http://www.drupal.com/case-study/care-international-uk","","","","","86433","2564","19.360","3","","36","32","54.240","51","46","","","","","","","94cfae4096c1dd17afd7a0746096823d","0.367","Sun, 19 Jul 2020 10:40:51 GMT","","","https://www.drupal.com/case-study/care-international-uk"
"https://www.drupal.com/case-study/youth-on-record","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Website Redesign in Drupal 8 Helps a Rockstar Nonprofit Get an Edge | Drupal.com","80","741","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","969","","0","Website Redesign in Drupal 8 Helps a Rockstar Nonprofit Get an Edge","67","","0","Mega Menu","9","The Challenge","13","","","","http://www.drupal.com/case-study/youth-on-record","","","","","85115","2383","18.207","3","","36","32","54.240","51","46","","","","","","","2489677e64b62e05f31e9b8f18ebd353","0.333","Sun, 19 Jul 2020 07:33:01 GMT","","","https://www.drupal.com/case-study/youth-on-record"
